id,prob,pred_class,true_class
D042322@064523W0019129549F00000596I02K43063134,0.999211311340332,0,0
D041422@150403W0019316182F00021827I02K42959131,0.9998078346252441,0,0
D040222@103038W0018871543F00000140I02K42858600,0.9995826482772827,0,0
D040122@050054W0019430334F00002488I02K42843233,0.9998453259468079,0,0
D041422@212551W0019093571F00000826I02K42961226,0.9999200105667114,0,0
D042222@161949W0019218844F00000062I02K43053561,0.6940501928329468,0,0
D042322@055914W0019430941F00054139I02K43060471,0.9294107556343079,0,0
D042222@053801W0019227992F00000215I02K43047919,0.9994522333145142,0,0
D042922@042703W0019685927F00000137I02K43133318,0.9998488426208496,0,0
D041522@223018W0019122977F00012481I02K42973995,0.999698281288147,0,0
D041322@021727W0019766624F00000141I02K42941229,0.9685077667236328,0,0
D041922@171620W0019412606F00004489I02K43017310,0.9999440908432007,0,0
D040322@155458W0018832206F00000008I02K42871687,0.9195011854171753,0,0
D041522@223018W0019122977F00024123I02K42973995,0.9999516606330872,0,0
D041422@150403W0019316182F00000411I02K42959131,0.9979499578475952,0,0
D040322@081659W0019281978F00000136I02K42867180,0.9999529123306274,0,0
D042322@064523W0019129546F00001320I02K43063112,0.9999433755874634,0,0
D040322@155458W0018832206F00000109I02K42871687,0.9977173805236816,0,0
D042922@042703W0019685770F00000024I02K43133329,0.9998534917831421,0,0
D042322@064523W0019129546F00000559I02K43063112,0.9998701810836792,0,0
D040322@155458W0018832206F00000524I02K42871687,0.9999700784683228,0,0
D042322@064523W0019129549F00001051I02K43063134,0.9997215270996094,0,0
D042322@064523W0019196898F00000623I02K43063099,0.9998594522476196,0,0
D052422@094246W0019138970F00000436I02K43459130,0.9989827275276184,0,0
D042322@064523W0019196909F00002880I02K43063123,0.9999186396598816,0,0
D040322@155458W0018832206F00000422I02K42871687,0.9996042251586914,0,0
D041922@171620W0019412606F00008454I02K43017310,0.999630331993103,0,0
D041522@223018W0019123370F00029075I02K42974008,0.9976768493652344,0,0
D041522@214940W0019196887F00000399I02K42974662,0.9999672174453735,0,0
D040322@131126W0019163859F00000712I02K42870360,0.9191402196884155,0,0
D043022@064142W0019548021F00018818I02K43146663,0.9982015490531921,0,0
D042322@064523W0019196909F00003169I02K43063123,0.9997314214706421,0,0
D040122@050054W0019430334F00022205I02K42843233,0.9997940063476562,0,0
D041522@223018W0019123370F00007930I02K42974008,0.9998275637626648,0,0
D040122@024051W0019145457F00004286I02K42842164,0.9999025464057922,0,0
D042322@064523W0019196909F00002939I02K43063123,0.9995536804199219,0,0
D041522@223018W0019123370F00013771I02K42974008,0.9997844696044922,0,0
D042322@064523W0019196898F00000022I02K43063099,0.9953938722610474,0,0
D040322@155458W0018832206F00000272I02K42871687,0.9650979042053223,0,0
D040122@024051W0019145455F00098103I02K42842169,0.9997628331184387,0,0
D042322@064523W0019129549F00001010I02K43063134,0.9999123811721802,0,0
D041522@223018W0018869774F00028948I02K42974005,0.9999818801879883,0,0
D041522@223018W0018869774F00027308I02K42974005,0.9865623712539673,0,0
D041422@212551W0019093571F00000254I02K42961226,0.938034176826477,0,0
D050122@203656W0019138873F00000191I02K43163970,0.9998500943183899,0,0
D040222@234022W0019805194F00000166I02K42863078,0.9998300671577454,0,0
D040222@234022W0019805194F00003677I02K42863078,0.9999497532844543,0,0
D042322@064523W0019129546F00000809I02K43063112,0.9985913038253784,0,0
D042322@064523W0019129546F00000834I02K43063112,0.9997667074203491,0,0
D043022@191256W0019115355F00000550I02K43153751,0.9999710321426392,0,0
D050122@203656W0019138873F00000192I02K43163970,0.9996922612190247,0,0
D042322@064523W0019196909F00002808I02K43063123,0.9998748898506165,0,0
D041522@223018W0019122977F00009972I02K42973995,0.999940037727356,0,0
D043022@064142W0019548021F00031091I02K43146663,0.9999110102653503,0,0
D042322@064523W0019196898F00001240I02K43063099,0.9998420476913452,0,0
D040322@155458W0018832206F00000602I02K42871687,0.9997917413711548,0,0
D041522@223018W0019122977F00019985I02K42973995,0.9997212290763855,0,0
D042322@064523W0019196909F00002328I02K43063123,0.9999683499336243,0,0
D041522@223018W0019123370F00015727I02K42974008,0.9997938275337219,0,0
D040122@024051W0019145455F00097865I02K42842169,0.9998804330825806,0,0
D041522@223018W0019122977F00001741I02K42973995,0.9999567270278931,0,0
D040122@050054W0019430334F00010280I02K42843233,0.9880298376083374,0,0
D041522@223018W0019122977F00017925I02K42973995,0.9997827410697937,0,0
D043022@064142W0019548028F00017789I02K43146657,0.9996868371963501,0,0
D040122@024051W0019145457F00028648I02K42842164,0.9951803088188171,0,0
D041922@171620W0019412600F00012975I02K43017316,0.9999472498893738,0,0
D042322@064523W0019196898F00000257I02K43063099,0.9995466470718384,0,0
D041922@171620W0019412600F00012924I02K43017316,0.9999643564224243,0,0
D041522@214940W0019196922F00000376I02K42974649,0.9987583160400391,0,0
D042322@064523W0019196909F00002155I02K43063123,0.9996742010116577,0,0
D042622@091034W0019159405F00001864I02K43097146,0.975102424621582,0,0
D043022@064142W0019548021F00015384I02K43146663,0.9999055862426758,0,0
D041422@150403W0019316180F00038089I02K42959137,0.9627537727355957,0,0
D040322@155458W0018832206F00000363I02K42871687,0.9996249079704285,0,0
D041822@193344W0019505405F00000038I02K43005019,0.9997984170913696,0,0
D042322@064523W0019196898F00000483I02K43063099,0.9810870289802551,0,0
D041522@214940W0019196887F00000059I02K42974662,0.9999574422836304,0,0
D040122@050054W0019430332F00014500I02K42843229,0.999970555305481,0,0
D042322@064523W0019196898F00001202I02K43063099,0.8546651601791382,0,0
D042322@064523W0019129549F00000602I02K43063134,0.9978042840957642,0,0
D040122@024051W0019145457F00000004I02K42842164,0.9999381899833679,0,0
D041522@223018W0019122977F00007139I02K42973995,0.9939485788345337,0,0
D042322@064523W0019196909F00002904I02K43063123,0.9997190237045288,0,0
D042322@064523W0019129546F00001126I02K43063112,0.9998299479484558,0,0
D042322@064523W0019196898F00000966I02K43063099,0.9974591135978699,0,0
D042322@064523W0019129549F00001237I02K43063134,0.9992164373397827,0,0
D042322@064523W0019129549F00000488I02K43063134,0.999701201915741,0,0
D040122@003800W0019380136F00019664I02K42843045,0.9584706425666809,0,0
D040322@131126W0019163859F00000639I02K42870360,0.9998099207878113,0,0
D040322@155458W0018832206F00000123I02K42871687,0.9997526407241821,0,0
D041522@212430W0019528583F00000140I02K42973883,0.9998056292533875,0,0
D040222@234022W0019805194F00000086I02K42863078,0.9997886419296265,0,0
D050122@203656W0019138873F00000284I02K43163970,0.9998773336410522,0,0
D040122@024051W0019145455F00097583I02K42842169,0.9997286796569824,0,0
D040122@050054W0019430332F00014560I02K42843229,0.9999715089797974,0,0
D041422@150403W0019316182F00042888I02K42959131,0.9995646476745605,0,0
D041422@150403W0019316180F00000603I02K42959137,0.9997977018356323,0,0
D042922@164622W0019260655F00026563I02K43139394,0.9997766613960266,0,0
D043022@064142W0019548021F00005530I02K43146663,0.9989138841629028,0,0
D040322@081659W0019281990F00000244I02K42867189,0.9999017715454102,0,0
D040122@024051W0019145457F00013209I02K42842164,0.9992895126342773,0,0
D042322@064523W0019129549F00000122I02K43063134,0.9923526644706726,0,0
D040122@024051W0019145455F00000034I02K42842169,0.9999693036079407,0,0
D052422@094246W0019138970F00000438I02K43459130,0.9999802708625793,0,0
D041922@171620W0019412606F00017416I02K43017310,0.9997285604476929,0,0
D042322@064523W0019196898F00000450I02K43063099,0.9997495412826538,0,0
D041522@223018W0018869774F00014063I02K42974005,0.9999367594718933,0,0
D042322@064523W0019129546F00000325I02K43063112,0.9891458749771118,0,0
D040122@050054W0019430334F00021410I02K42843233,0.9999529123306274,0,0
D042322@064523W0019196909F00002926I02K43063123,0.9995874166488647,0,0
D041422@212551W0019093571F00000867I02K42961226,0.9999748468399048,0,0
D041522@212430W0019530485F00000114I02K42973877,0.999519944190979,0,0
D041522@223018W0018869774F00004688I02K42974005,0.9999557733535767,0,0
D042322@064523W0019129546F00001395I02K43063112,0.9996820688247681,0,0
D042322@064523W0019196909F00003003I02K43063123,0.9998360872268677,0,0
D040122@050054W0019430332F00028364I02K42843229,0.999781608581543,0,0
D040222@103038W0018858726F00000065I02K42858603,0.9998858571052551,0,0
D040122@024051W0019145455F00096453I02K42842169,0.9997177124023438,0,0
D041422@212551W0019093571F00000544I02K42961226,0.9998292922973633,0,0
D040122@024051W0019145457F00008214I02K42842164,0.9998443722724915,0,0
D041922@171620W0019412600F00029243I02K43017316,0.9999357461929321,0,0
D040122@050054W0019430334F00017971I02K42843233,0.9986953735351562,0,0
D042322@064523W0019129549F00001034I02K43063134,0.999660849571228,0,0
D041522@214940W0019196887F00000011I02K42974662,0.9998324513435364,0,0
D042422@010538W0019202083F00002322I02K43073387,0.5969187617301941,0,0
D041522@223018W0018869774F00029800I02K42974005,0.9999129176139832,0,0
D041522@223018W0019123370F00015606I02K42974008,0.9858317375183105,0,0
D043022@064142W0019548021F00050369I02K43146663,0.9597051739692688,0,0
D042922@042703W0019685927F00000048I02K43133318,0.9999548196792603,0,0
D040322@155458W0018832206F00000284I02K42871687,0.9733842015266418,0,0
D042322@064523W0019129546F00000624I02K43063112,0.9999591708183289,0,0
D041422@150403W0019316180F00005042I02K42959137,0.9983885884284973,0,0
D042322@064523W0019196909F00000826I02K43063123,0.9995649456977844,0,0
D040122@024051W0019145457F00009197I02K42842164,0.9998905062675476,0,0
D040222@103038W0018871543F00001090I02K42858600,0.9951469302177429,0,0
D042322@064523W0019129549F00000678I02K43063134,0.9976037740707397,0,0
D040322@155458W0018832206F00000085I02K42871687,0.9999616742134094,0,0
D040122@024051W0019145457F00006568I02K42842164,0.9997416734695435,0,0
D042322@064523W0019196909F00002590I02K43063123,0.9938513040542603,0,0
D042322@064523W0019129549F00000736I02K43063134,0.999548614025116,0,0
D042322@064523W0019129546F00000872I02K43063112,0.9997126460075378,0,0
D041522@223018W0019122977F00001277I02K42973995,0.9999593496322632,0,0
D040122@050054W0019430332F00033296I02K42843229,0.9904404878616333,0,0
D042322@064523W0019196898F00001088I02K43063099,0.9998388290405273,0,0
D041922@171620W0019412600F00019031I02K43017316,0.9995937347412109,0,0
D040322@155458W0018832206F00000629I02K42871687,0.9998995661735535,0,0
D040322@155458W0018895689F00000682I02K42871671,0.9998626708984375,0,0
D041922@171620W0019412606F00011887I02K43017310,0.9999657869338989,0,0
D043022@191256W0019115355F00000767I02K43153751,0.9909740686416626,0,0
D042322@064523W0019196909F00000079I02K43063123,0.9995883703231812,0,0
D042922@164622W0019260655F00032292I02K43139394,0.9999216794967651,0,0
D042322@064523W0019196909F00002896I02K43063123,0.999747097492218,0,0
D041422@150403W0019316182F00016821I02K42959131,0.9998415112495422,0,0
D041522@223018W0019123370F00017884I02K42974008,0.9992576837539673,0,0
D040122@024051W0019145455F00097907I02K42842169,0.998679518699646,0,0
D041422@150403W0019316182F00012465I02K42959131,0.8342838287353516,0,0
D040122@024051W0019145457F00004408I02K42842164,0.9996329545974731,0,0
D041522@223018W0018869774F00007547I02K42974005,0.9998959302902222,0,0
D042322@064523W0019129546F00000572I02K43063112,0.9995287656784058,0,0
D041422@150403W0019316182F00002927I02K42959131,0.9920881986618042,0,0
D041522@223018W0018869774F00007726I02K42974005,0.9982248544692993,0,0
D042322@064523W0019129546F00000489I02K43063112,0.9998277425765991,0,0
D040122@024051W0019145457F00007356I02K42842164,0.999972939491272,0,0
D041922@171620W0019412606F00015165I02K43017310,0.9994703531265259,0,0
D041422@150403W0019316180F00038096I02K42959137,0.9880541563034058,0,0
D042322@064523W0019196909F00002908I02K43063123,0.9996916651725769,0,0
D041422@150403W0019316182F00002800I02K42959131,0.9999523162841797,0,0
D040122@050054W0019430334F00004984I02K42843233,0.9999171495437622,0,0
D041522@223018W0018869774F00030208I02K42974005,0.9998798370361328,0,0
D042322@064523W0019196909F00002136I02K43063123,0.9997108578681946,0,0
D042322@064523W0019129549F00000463I02K43063134,0.9999486804008484,0,0
D043022@191256W0019115353F00000295I02K43153765,0.9997211694717407,0,0
D041522@214940W0019196887F00000141I02K42974662,0.9998905062675476,0,0
D040322@155458W0018895689F00000829I02K42871671,0.999812126159668,0,0
D040222@234022W0019805194F00000137I02K42863078,0.9998779296875,0,0
D042622@091034W0019159468F00001431I02K43097152,0.9977215528488159,0,0
D040122@050054W0019430332F00028422I02K42843229,0.9993030428886414,0,0
D041522@223018W0019122977F00007942I02K42973995,0.9933997392654419,0,0
D040122@024051W0019145457F00000280I02K42842164,0.999764084815979,0,0
D042322@064523W0019129546F00001337I02K43063112,0.9998961687088013,0,0
D042622@091034W0019159405F00001294I02K43097146,0.9998862147331238,0,0
D040122@050054W0019430334F00006025I02K42843233,0.9998106956481934,0,0
D040122@050054W0019430332F00029578I02K42843229,0.9998980760574341,0,0
D040222@234022W0019805194F00000046I02K42863078,0.9998626708984375,0,0
D040322@155458W0018832206F00000035I02K42871687,0.9803742170333862,0,0
D040322@155458W0018832206F00000628I02K42871687,0.9347609281539917,0,0
D041922@171620W0019412606F00006348I02K43017310,0.9993505477905273,0,0
D041422@212551W0019093571F00000851I02K42961226,0.9999579191207886,0,0
D040322@155458W0018832206F00000208I02K42871687,0.9999208450317383,0,0
D040122@003800W0019380147F00018057I02K42843042,0.9997431039810181,0,0
D042922@164622W0019260655F00026420I02K43139394,0.998714804649353,0,0
D041422@150403W0019316180F00017154I02K42959137,0.9849103689193726,0,0
D042922@042703W0019685927F00000008I02K43133318,0.9991145133972168,0,0
D040122@024051W0019145455F00093759I02K42842169,0.9998419880867004,0,0
D042322@064523W0019129546F00001452I02K43063112,0.9996151924133301,0,0
D041522@223018W0019123370F00011661I02K42974008,0.9993498921394348,0,0
D041522@223018W0019122977F00021376I02K42973995,0.9997200965881348,0,0
D042322@064523W0019196898F00000380I02K43063099,0.998975932598114,0,0
D041522@223018W0019123370F00008032I02K42974008,0.9998487234115601,0,0
D042922@042703W0019685770F00000041I02K43133329,0.999093234539032,0,0
D042322@064523W0019196898F00001391I02K43063099,0.9997215270996094,0,0
D041422@150403W0019316182F00021582I02K42959131,0.9999589920043945,0,0
D041522@223018W0019122977F00023015I02K42973995,0.9999821782112122,0,0
D040222@234022W0019805194F00000058I02K42863078,0.9820268750190735,0,0
D041422@150403W0019316180F00009718I02K42959137,0.9999399185180664,0,0
D042322@064523W0019196909F00003391I02K43063123,0.999476432800293,0,0
D041522@223018W0018869774F00011206I02K42974005,0.9999920129776001,0,0
D042322@064523W0019129546F00001306I02K43063112,0.9997251629829407,0,0
D042322@064523W0019196898F00000401I02K43063099,0.9996444582939148,0,0
D041422@150403W0019316182F00013425I02K42959131,0.9996099472045898,0,0
D042322@064523W0019196898F00001159I02K43063099,0.998095691204071,0,0
D042922@042703W0019685927F00000185I02K43133318,0.9990136027336121,0,0
D042322@064523W0019196909F00002071I02K43063123,0.9996341466903687,0,0
D041522@214940W0019196922F00000292I02K42974649,0.9998950958251953,0,0
D041522@223018W0019122977F00012271I02K42973995,0.9997506141662598,0,0
D040122@024051W0019145455F00000184I02K42842169,0.9999381899833679,0,0
D041522@223018W0018869774F00024946I02K42974005,0.9999531507492065,0,0
D041422@212551W0019093573F00000692I02K42961238,0.9998587369918823,0,0
D040122@050054W0019430334F00005858I02K42843233,0.9390386343002319,0,0
D041922@171620W0019412600F00030371I02K43017316,0.9999650716781616,0,0
D041522@223018W0019123370F00026519I02K42974008,0.9998422861099243,0,0
D041822@193344W0019505405F00000173I02K43005019,0.9996315836906433,0,0
D041922@171620W0019412600F00027006I02K43017316,0.9992738962173462,0,0
D040122@024051W0019145455F00098717I02K42842169,0.9998037219047546,0,0
D042622@091034W0019159405F00000638I02K43097146,0.9638327360153198,0,0
D042322@064523W0019196909F00002143I02K43063123,0.9997066259384155,0,0
D041522@214940W0019196922F00000286I02K42974649,0.999964714050293,0,0
D042322@064523W0019196909F00002629I02K43063123,0.9991790056228638,0,0
D041922@171620W0019412606F00004490I02K43017310,0.9999611973762512,0,0
D040322@155458W0018832206F00000029I02K42871687,0.9999606013298035,0,0
D040122@024051W0019145457F00038990I02K42842164,0.9940276145935059,0,0
D040122@024051W0019145457F00024312I02K42842164,0.9999879598617554,0,0
D042322@064523W0019196898F00000048I02K43063099,0.9997991323471069,0,0
D042622@091034W0019159401F00000237I02K43097161,0.9998481869697571,0,0
D042322@064523W0019196909F00002863I02K43063123,0.9982054829597473,0,0
D041922@171620W0019412606F00015669I02K43017310,0.9991195797920227,0,0
D041422@212551W0019093571F00000134I02K42961226,0.9989283680915833,0,0
D040122@024051W0019145457F00000629I02K42842164,0.9994685053825378,0,0
D041522@223018W0019122977F00026879I02K42973995,0.9997928738594055,0,0
D041422@212551W0019093571F00000786I02K42961226,0.5833845138549805,0,0
D041922@171620W0019412600F00024037I02K43017316,0.9998865127563477,0,0
D042322@064523W0019196909F00003004I02K43063123,0.9995824098587036,0,0
D042922@042703W0019685927F00000153I02K43133318,0.9990043640136719,0,0
D041522@214940W0019196922F00000464I02K42974649,0.9998773336410522,0,0
D042122@142325W0019353189F00026283I02K43041084,0.9999191164970398,0,0
D042322@064523W0019129549F00000479I02K43063134,0.9996024966239929,0,0
D042922@042703W0019685927F00000277I02K43133318,0.999910831451416,0,0
D042322@064523W0019196898F00001390I02K43063099,0.999760627746582,0,0
D042922@164622W0019260655F00030510I02K43139394,0.999453067779541,0,0
D041522@212430W0019528583F00000571I02K42973883,0.9997292757034302,0,0
D042322@064523W0019129549F00000738I02K43063134,0.9991909861564636,0,0
D042322@064523W0019129546F00001281I02K43063112,0.9981657266616821,0,0
D040222@234022W0019805194F00000028I02K42863078,0.9993950128555298,0,0
D040222@103038W0018871543F00000188I02K42858600,0.9991906881332397,0,0
D052422@094246W0019138972F00000129I02K43459134,0.9999238848686218,0,0
D042322@064523W0019129549F00000494I02K43063134,0.9999497532844543,0,0
D040322@155458W0018895689F00000286I02K42871671,0.9999145269393921,0,0
D042322@064523W0019196898F00001164I02K43063099,0.9955768585205078,0,0
D042322@064523W0019196909F00000037I02K43063123,0.9997564554214478,0,0
D040122@050054W0019430334F00021167I02K42843233,0.9999796152114868,0,0
D040322@155458W0018832206F00000394I02K42871687,0.9999381303787231,0,0
D040122@024051W0019145457F00012032I02K42842164,0.9999753832817078,0,0
D040122@003800W0019380147F00001386I02K42843042,0.9992868304252625,0,0
D041522@212430W0019530146F00000308I02K42973889,0.9544534683227539,0,0
D041522@223018W0018869774F00014313I02K42974005,0.999658465385437,0,0
D042322@064523W0019196898F00001158I02K43063099,0.9946314096450806,0,0
D041522@223018W0019122977F00015449I02K42973995,0.9997644424438477,0,0
D040222@234022W0019805194F00000192I02K42863078,0.9994543194770813,0,0
D040322@155458W0018832206F00000561I02K42871687,0.9989258050918579,0,0
D040322@155458W0018832206F00000023I02K42871687,0.9994511604309082,0,0
D042322@064523W0019129549F00000147I02K43063134,0.9998687505722046,0,0
D042322@064523W0019196898F00000620I02K43063099,0.9869958162307739,0,0
D041522@214940W0019196922F00000260I02K42974649,0.9997662305831909,0,0
D041522@214940W0019196887F00000199I02K42974662,0.9995609521865845,0,0
D043022@191256W0019115355F00000214I02K43153751,0.9998027682304382,0,0
D041422@150403W0019316182F00040139I02K42959131,0.9999014139175415,0,0
D043022@064142W0019548028F00009282I02K43146657,0.9904897809028625,0,0
D040222@234022W0019805194F00000005I02K42863078,0.9998990893363953,0,0
D041522@214940W0019196887F00000030I02K42974662,0.9998782873153687,0,0
D042322@064523W0019129546F00000716I02K43063112,0.999087929725647,0,0
D040322@155458W0018895689F00000147I02K42871671,0.999894917011261,0,0
D040322@155458W0018895689F00001038I02K42871671,0.9996730089187622,0,0
D042322@064523W0019196898F00000432I02K43063099,0.9970257878303528,0,0
D042322@064523W0019129549F00000200I02K43063134,0.9999395608901978,0,0
D041522@223018W0018869774F00027207I02K42974005,0.9998661279678345,0,0
D041522@223018W0018869774F00023946I02K42974005,0.9999446868896484,0,0
D041822@193344W0019505405F00000212I02K43005019,0.9997873306274414,0,0
D041422@150403W0019316180F00012160I02K42959137,0.9999449849128723,0,0
D040322@155458W0018832206F00000486I02K42871687,0.999769389629364,0,0
D040122@050054W0019430332F00033295I02K42843229,0.9887450933456421,0,0
D040122@050054W0019430334F00004677I02K42843233,0.9998428225517273,0,0
D041422@150403W0019316180F00003127I02K42959137,0.9887748956680298,0,0
D041522@223018W0018869774F00021677I02K42974005,0.999843418598175,0,0
D041522@223018W0019123370F00003013I02K42974008,0.9976475834846497,0,0
D042622@091034W0019159405F00002185I02K43097146,0.9999046325683594,0,0
D042322@064523W0019129546F00000939I02K43063112,0.9996620416641235,0,0
D041422@150403W0019316182F00001485I02K42959131,0.9997004270553589,0,0
D040222@103038W0018858726F00000085I02K42858603,0.741158127784729,0,0
D040322@081659W0019281990F00000038I02K42867189,0.9886239767074585,0,0
D042322@064523W0019196898F00000908I02K43063099,0.9998829960823059,0,0
D050122@203656W0019138870F00000104I02K43163961,0.9999618530273438,0,0
D042322@064523W0019196909F00002125I02K43063123,0.9990385174751282,0,0
D040122@024051W0019145455F00091293I02K42842169,0.9998794794082642,0,0
D041922@171620W0019412600F00013658I02K43017316,0.9897111058235168,0,0
D041522@214940W0019196887F00000253I02K42974662,0.9997599720954895,0,0
D042322@064523W0019196898F00000321I02K43063099,0.9998259544372559,0,0
D042322@064523W0019129546F00000849I02K43063112,0.999611496925354,0,0
D042322@064523W0019196909F00002489I02K43063123,0.999011218547821,0,0
D042122@142325W0019353189F00005541I02K43041084,0.9998178482055664,0,0
D042322@064523W0019129546F00000749I02K43063112,0.9999486804008484,0,0
D042322@064523W0019196909F00003330I02K43063123,0.9997966885566711,0,0
D041522@223018W0019123370F00011987I02K42974008,0.9998019933700562,0,0
D041522@223018W0018869774F00013912I02K42974005,0.9999599456787109,0,0
D041522@223018W0019123370F00017987I02K42974008,0.9998747706413269,0,0
D040122@050054W0019430334F00017128I02K42843233,0.9997134208679199,0,0
D042122@142325W0019353189F00006317I02K43041084,0.9998548626899719,0,0
D041322@021727W0019766624F00000052I02K42941229,0.999659538269043,0,0
D052422@094246W0019138970F00000431I02K43459130,0.9999152421951294,0,0
D041522@223018W0018869774F00005841I02K42974005,0.9999496340751648,0,0
D052422@094246W0019138972F00000025I02K43459134,0.9997418522834778,0,0
D042322@064523W0019196898F00000112I02K43063099,0.9999717473983765,0,0
D041422@150403W0019316182F00047636I02K42959131,0.9668475985527039,0,0
D041522@223018W0019122977F00000105I02K42973995,0.9998939633369446,0,0
D042322@064523W0019129546F00000785I02K43063112,0.9999274015426636,0,0
D040322@155458W0018832206F00000529I02K42871687,0.9967008829116821,0,0
D042322@064523W0019196909F00003484I02K43063123,0.9997720718383789,0,0
D042322@064523W0019196898F00000412I02K43063099,0.9997586011886597,0,0
D041522@223018W0019122977F00000519I02K42973995,0.999882698059082,0,0
D040122@050054W0019430332F00016123I02K42843229,0.9999532699584961,0,0
D040322@155458W0018832206F00000343I02K42871687,0.9999855756759644,0,0
D041422@150403W0019316180F00024099I02K42959137,0.9997631907463074,0,0
D042322@064523W0019196898F00000173I02K43063099,0.994282066822052,0,0
D040122@024051W0019145455F00156860I02K42842169,0.9997283816337585,0,0
D041422@150403W0019316182F00019389I02K42959131,0.6826682090759277,4,0
D043022@064142W0019548021F00028233I02K43146663,0.9997024536132812,0,0
D042322@064523W0019129549F00000851I02K43063134,0.9995743632316589,0,0
D042322@064523W0019196898F00000886I02K43063099,0.9987188577651978,0,0
D041922@171620W0019412606F00002406I02K43017310,0.9999591112136841,0,0
D041522@223018W0019122977F00026776I02K42973995,0.9995776414871216,0,0
D042522@025333W0019316461F00001955I02K43082167,0.99871826171875,0,0
D040222@234022W0019805194F00000127I02K42863078,0.9999469518661499,0,0
D041522@214940W0019196887F00000276I02K42974662,0.9999021291732788,0,0
D041422@150403W0019316180F00001317I02K42959137,0.9990419149398804,0,0
D042322@064523W0019196898F00000909I02K43063099,0.9973057508468628,0,0
D042922@042703W0019685770F00000086I02K43133329,0.9992038011550903,0,0
D043022@064142W0019548021F00007816I02K43146663,0.9994362592697144,0,0
D040122@050054W0019430332F00017083I02K42843229,0.9999513626098633,0,0
D040122@050054W0019430334F00021398I02K42843233,0.9993534088134766,0,0
D043022@064142W0019548021F00055713I02K43146663,0.9998933672904968,0,0
D042322@064523W0019196909F00002913I02K43063123,0.9925537109375,0,0
D040122@003800W0019380136F00018661I02K42843045,0.5063262581825256,0,0
D040322@081659W0019281978F00000131I02K42867180,0.9999493360519409,0,0
D041522@214940W0019196887F00000272I02K42974662,0.9999515414237976,0,0
D040322@155458W0018895689F00000317I02K42871671,0.9983097314834595,0,0
D041522@223018W0019122977F00024225I02K42973995,0.9995269775390625,0,0
D043022@064142W0019548021F00002748I02K43146663,0.9985286593437195,0,0
D041522@214940W0019196922F00000378I02K42974649,0.9998466372489929,0,0
D041722@163148W0019868575F00055217I02K42997100,0.9997800588607788,0,0
D040322@155458W0018895689F00000127I02K42871671,0.9998713731765747,0,0
D042322@064523W0019129546F00000095I02K43063112,0.999644935131073,0,0
D041522@212430W0019530485F00000560I02K42973877,0.9998065829277039,0,0
D041522@223018W0019123370F00017054I02K42974008,0.9998513460159302,0,0
D042122@142325W0019353189F00007753I02K43041084,0.9996803402900696,0,0
D042922@042703W0019685927F00000036I02K43133318,0.9985603094100952,0,0
D042322@064523W0019196909F00002354I02K43063123,0.9993115663528442,0,0
D041422@150403W0019316180F00001737I02K42959137,0.9999801516532898,0,0
D041522@214940W0019196887F00000061I02K42974662,0.9997676610946655,0,0
D050122@203656W0019138873F00000169I02K43163970,0.9997699856758118,0,0
D042322@064523W0019196909F00000007I02K43063123,0.9998302459716797,0,0
D041522@223018W0018869774F00016347I02K42974005,0.999569296836853,0,0
D041522@214940W0019196887F00000171I02K42974662,0.9999481439590454,0,0
D042222@161949W0019218845F00006803I02K43053568,0.6262370347976685,0,0
D042622@091034W0019159405F00001944I02K43097146,0.9999479055404663,0,0
D041922@171620W0019412600F00019110I02K43017316,0.999951958656311,0,0
D040222@234022W0019805194F00000064I02K42863078,0.9998317956924438,0,0
D042422@010538W0019202083F00012924I02K43073387,0.8033216595649719,4,0
D040122@024051W0019145457F00002172I02K42842164,0.9999558329582214,0,0
D041422@150403W0019316180F00034719I02K42959137,0.9993692636489868,0,0
D040322@155458W0018895689F00000102I02K42871671,0.932532012462616,0,0
D040322@155458W0018832206F00000194I02K42871687,0.999596118927002,0,0
D041522@223018W0019123370F00027505I02K42974008,0.9995161890983582,0,0
D042322@064523W0019196898F00000183I02K43063099,0.9983589053153992,0,0
D042322@064523W0019129546F00000704I02K43063112,0.9995047450065613,0,0
D041422@212551W0019093571F00000048I02K42961226,0.9998997449874878,0,0
D043022@064142W0019548021F00000728I02K43146663,0.922629714012146,0,0
D041522@223018W0018869774F00008563I02K42974005,0.9998342394828796,0,0
D042322@064523W0019129546F00000582I02K43063112,0.9999076724052429,0,0
D042322@064523W0019129546F00001009I02K43063112,0.9999140501022339,0,0
D041422@212551W0019093571F00000198I02K42961226,0.999903678894043,0,0
D041422@150403W0019316182F00012186I02K42959131,0.9996288418769836,0,0
D041522@223018W0018869774F00017945I02K42974005,0.9997566342353821,0,0
D042322@064523W0019196898F00001039I02K43063099,0.996731162071228,0,0
D040322@155458W0018895689F00000321I02K42871671,0.9452098608016968,0,0
D042322@064523W0019196909F00003433I02K43063123,0.999529242515564,0,0
D041522@214940W0019196887F00000261I02K42974662,0.9995086789131165,0,0
D041522@223018W0018869774F00005998I02K42974005,0.9999294281005859,0,0
D040222@234022W0019805194F00003667I02K42863078,0.999520480632782,0,0
D041522@223018W0018869774F00014485I02K42974005,0.9998321533203125,0,0
D042322@064523W0019129549F00000573I02K43063134,0.9999521970748901,0,0
D040122@024051W0019145455F00096188I02K42842169,0.9991433024406433,0,0
D041422@150403W0019316180F00015404I02K42959137,0.9999673962593079,0,0
